"REGION","2017","2018","2019","2020","2021","2022","2023","2024","region_id"
"ES220",160,NA,NA,NA,NA,NA,NA,NA,1217
"ES230",134,NA,NA,NA,NA,NA,NA,NA,1218
"ES241",130,NA,NA,NA,NA,NA,NA,NA,1219
"ES242",119,NA,NA,NA,NA,NA,NA,NA,1220
"ES243",123,NA,NA,NA,NA,NA,NA,NA,1285
"ES417",134,NA,NA,NA,NA,NA,NA,NA,1293
"ES423",157,NA,NA,NA,NA,NA,NA,NA,1298
"ES424",137,NA,NA,NA,NA,NA,NA,NA,1299
"ES522",123,NA,NA,NA,NA,NA,NA,NA,1347
