"NUTS_ID","NUTS_NAME","region_id","_count","weight"
"ES220","Navarra",1217,32.9731330089235,0.0527867070411155
"ES230","La Rioja",1218,8.39526288861816,0.0496001709367611
"ES241","Huesca",1219,48.3086253209513,0.105370693765934
"ES242","Teruel",1220,35.5808202135377,0.0295276804666816
"ES243","Zaragoza",1285,69.9811655115336,0.0620729473333963
"ES417","Soria",1293,38.1107130135933,0.00050926837725844
"ES423","Cuenca",1298,68.1975214873419,0.010590230674346
"ES424","Guadalajara",1299,32.9306993294913,0.00773752200119475
"ES522","Castellón/Castelló",1347,1.30420281736588,0.122250418050999
